Date,DateKey,Year,Month,Day,Quarter,Weekday,Date_String
1909-04-25,25041909,1909,4,25,2,6,25-04-1909
1909-04-26,26041909,1909,4,26,2,0,26-04-1909
1909-04-27,27041909,1909,4,27,2,1,27-04-1909
1909-04-28,28041909,1909,4,28,2,2,28-04-1909
1909-04-29,29041909,1909,4,29,2,3,29-04-1909
1909-04-30,30041909,1909,4,30,2,4,30-04-1909
1909-05-01,1051909,1909,5,1,2,5,01-05-1909
1909-05-02,2051909,1909,5,2,2,6,02-05-1909
1909-05-03,3051909,1909,5,3,2,0,03-05-1909
1909-05-04,4051909,1909,5,4,2,1,04-05-1909
1909-05-05,5051909,1909,5,5,2,2,05-05-1909
1909-05-06,6051909,1909,5,6,2,3,06-05-1909
1909-05-07,7051909,1909,5,7,2,4,07-05-1909
1909-05-08,8051909,1909,5,8,2,5,08-05-1909
1909-05-09,9051909,1909,5,9,2,6,09-05-1909
1909-05-10,10051909,1909,5,10,2,0,10-05-1909
1909-05-11,11051909,1909,5,11,2,1,11-05-1909
1909-05-12,12051909,1909,5,12,2,2,12-05-1909
1909-05-13,13051909,1909,5,13,2,3,13-05-1909
1909-05-14,14051909,1909,5,14,2,4,14-05-1909
1909-05-15,15051909,1909,5,15,2,5,15-05-1909
1909-05-16,16051909,1909,5,16,2,6,16-05-1909
1909-05-17,17051909,1909,5,17,2,0,17-05-1909
1909-05-18,18051909,1909,5,18,2,1,18-05-1909
1909-05-19,19051909,1909,5,19,2,2,19-05-1909
1909-05-20,20051909,1909,5,20,2,3,20-05-1909
1909-05-21,21051909,1909,5,21,2,4,21-05-1909
1909-05-22,22051909,1909,5,22,2,5,22-05-1909
1909-05-23,23051909,1909,5,23,2,6,23-05-1909
1909-05-24,24051909,1909,5,24,2,0,24-05-1909
1909-05-25,25051909,1909,5,25,2,1,25-05-1909
1909-05-26,26051909,1909,5,26,2,2,26-05-1909
1909-05-27,27051909,1909,5,27,2,3,27-05-1909
1909-05-28,28051909,1909,5,28,2,4,28-05-1909
1909-05-29,29051909,1909,5,29,2,5,29-05-1909
1909-05-30,30051909,1909,5,30,2,6,30-05-1909
1909-05-31,31051909,1909,5,31,2,0,31-05-1909
1909-06-01,1061909,1909,6,1,2,1,01-06-1909
1909-06-02,2061909,1909,6,2,2,2,02-06-1909
1909-06-03,3061909,1909,6,3,2,3,03-06-1909
1909-06-04,4061909,1909,6,4,2,4,04-06-1909
1909-06-05,5061909,1909,6,5,2,5,05-06-1909
1909-06-06,6061909,1909,6,6,2,6,06-06-1909
1909-06-07,7061909,1909,6,7,2,0,07-06-1909
1909-06-08,8061909,1909,6,8,2,1,08-06-1909
1909-06-09,9061909,1909,6,9,2,2,09-06-1909
1909-06-10,10061909,1909,6,10,2,3,10-06-1909
1909-06-11,11061909,1909,6,11,2,4,11-06-1909
1909-06-12,12061909,1909,6,12,2,5,12-06-1909
1909-06-13,13061909,1909,6,13,2,6,13-06-1909
1909-06-14,14061909,1909,6,14,2,0,14-06-1909
1909-06-15,15061909,1909,6,15,2,1,15-06-1909
1909-06-16,16061909,1909,6,16,2,2,16-06-1909
1909-06-17,17061909,1909,6,17,2,3,17-06-1909
1909-06-18,18061909,1909,6,18,2,4,18-06-1909
1909-06-19,19061909,1909,6,19,2,5,19-06-1909
1909-06-20,20061909,1909,6,20,2,6,20-06-1909
1909-06-21,21061909,1909,6,21,2,0,21-06-1909
1909-06-22,22061909,1909,6,22,2,1,22-06-1909
1909-06-23,23061909,1909,6,23,2,2,23-06-1909
1909-06-24,24061909,1909,6,24,2,3,24-06-1909
1909-06-25,25061909,1909,6,25,2,4,25-06-1909
1909-06-26,26061909,1909,6,26,2,5,26-06-1909
1909-06-27,27061909,1909,6,27,2,6,27-06-1909
1909-06-28,28061909,1909,6,28,2,0,28-06-1909
1909-06-29,29061909,1909,6,29,2,1,29-06-1909
1909-06-30,30061909,1909,6,30,2,2,30-06-1909
1909-07-01,1071909,1909,7,1,3,3,01-07-1909
1909-07-02,2071909,1909,7,2,3,4,02-07-1909
1909-07-03,3071909,1909,7,3,3,5,03-07-1909
1909-07-04,4071909,1909,7,4,3,6,04-07-1909
1909-07-05,5071909,1909,7,5,3,0,05-07-1909
1909-07-06,6071909,1909,7,6,3,1,06-07-1909
1909-07-07,7071909,1909,7,7,3,2,07-07-1909
1909-07-08,8071909,1909,7,8,3,3,08-07-1909
1909-07-09,9071909,1909,7,9,3,4,09-07-1909
1909-07-10,10071909,1909,7,10,3,5,10-07-1909
1909-07-11,11071909,1909,7,11,3,6,11-07-1909
1909-07-12,12071909,1909,7,12,3,0,12-07-1909
1909-07-13,13071909,1909,7,13,3,1,13-07-1909
1909-07-14,14071909,1909,7,14,3,2,14-07-1909
1909-07-15,15071909,1909,7,15,3,3,15-07-1909
1909-07-16,16071909,1909,7,16,3,4,16-07-1909
1909-07-17,17071909,1909,7,17,3,5,17-07-1909
1909-07-18,18071909,1909,7,18,3,6,18-07-1909
1909-07-19,19071909,1909,7,19,3,0,19-07-1909
1909-07-20,20071909,1909,7,20,3,1,20-07-1909
1909-07-21,21071909,1909,7,21,3,2,21-07-1909
1909-07-22,22071909,1909,7,22,3,3,22-07-1909
1909-07-23,23071909,1909,7,23,3,4,23-07-1909
1909-07-24,24071909,1909,7,24,3,5,24-07-1909
1909-07-25,25071909,1909,7,25,3,6,25-07-1909
1909-07-26,26071909,1909,7,26,3,0,26-07-1909
1909-07-27,27071909,1909,7,27,3,1,27-07-1909
1909-07-28,28071909,1909,7,28,3,2,28-07-1909
1909-07-29,29071909,1909,7,29,3,3,29-07-1909
1909-07-30,30071909,1909,7,30,3,4,30-07-1909
1909-07-31,31071909,1909,7,31,3,5,31-07-1909
1909-08-01,1081909,1909,8,1,3,6,01-08-1909
1909-08-02,2081909,1909,8,2,3,0,02-08-1909
1909-08-03,3081909,1909,8,3,3,1,03-08-1909
1909-08-04,4081909,1909,8,4,3,2,04-08-1909
1909-08-05,5081909,1909,8,5,3,3,05-08-1909
1909-08-06,6081909,1909,8,6,3,4,06-08-1909
1909-08-07,7081909,1909,8,7,3,5,07-08-1909
1909-08-08,8081909,1909,8,8,3,6,08-08-1909
1909-08-09,9081909,1909,8,9,3,0,09-08-1909
1909-08-10,10081909,1909,8,10,3,1,10-08-1909
1909-08-11,11081909,1909,8,11,3,2,11-08-1909
1909-08-12,12081909,1909,8,12,3,3,12-08-1909
1909-08-13,13081909,1909,8,13,3,4,13-08-1909
1909-08-14,14081909,1909,8,14,3,5,14-08-1909
1909-08-15,15081909,1909,8,15,3,6,15-08-1909
1909-08-16,16081909,1909,8,16,3,0,16-08-1909
1909-08-17,17081909,1909,8,17,3,1,17-08-1909
1909-08-18,18081909,1909,8,18,3,2,18-08-1909
1909-08-19,19081909,1909,8,19,3,3,19-08-1909
1909-08-20,20081909,1909,8,20,3,4,20-08-1909
1909-08-21,21081909,1909,8,21,3,5,21-08-1909
1909-08-22,22081909,1909,8,22,3,6,22-08-1909
1909-08-23,23081909,1909,8,23,3,0,23-08-1909
1909-08-24,24081909,1909,8,24,3,1,24-08-1909
1909-08-25,25081909,1909,8,25,3,2,25-08-1909
1909-08-26,26081909,1909,8,26,3,3,26-08-1909
1909-08-27,27081909,1909,8,27,3,4,27-08-1909
1909-08-28,28081909,1909,8,28,3,5,28-08-1909
1909-08-29,29081909,1909,8,29,3,6,29-08-1909
1909-08-30,30081909,1909,8,30,3,0,30-08-1909
1909-08-31,31081909,1909,8,31,3,1,31-08-1909
1909-09-01,1091909,1909,9,1,3,2,01-09-1909
1909-09-02,2091909,1909,9,2,3,3,02-09-1909
1909-09-03,3091909,1909,9,3,3,4,03-09-1909
1909-09-04,4091909,1909,9,4,3,5,04-09-1909
1909-09-05,5091909,1909,9,5,3,6,05-09-1909
1909-09-06,6091909,1909,9,6,3,0,06-09-1909
1909-09-07,7091909,1909,9,7,3,1,07-09-1909
1909-09-08,8091909,1909,9,8,3,2,08-09-1909
1909-09-09,9091909,1909,9,9,3,3,09-09-1909
1909-09-10,10091909,1909,9,10,3,4,10-09-1909
1909-09-11,11091909,1909,9,11,3,5,11-09-1909
1909-09-12,12091909,1909,9,12,3,6,12-09-1909
1909-09-13,13091909,1909,9,13,3,0,13-09-1909
1909-09-14,14091909,1909,9,14,3,1,14-09-1909
1909-09-15,15091909,1909,9,15,3,2,15-09-1909
1909-09-16,16091909,1909,9,16,3,3,16-09-1909
1909-09-17,17091909,1909,9,17,3,4,17-09-1909
1909-09-18,18091909,1909,9,18,3,5,18-09-1909
1909-09-19,19091909,1909,9,19,3,6,19-09-1909
1909-09-20,20091909,1909,9,20,3,0,20-09-1909
1909-09-21,21091909,1909,9,21,3,1,21-09-1909
1909-09-22,22091909,1909,9,22,3,2,22-09-1909
1909-09-23,23091909,1909,9,23,3,3,23-09-1909
1909-09-24,24091909,1909,9,24,3,4,24-09-1909
1909-09-25,25091909,1909,9,25,3,5,25-09-1909
1909-09-26,26091909,1909,9,26,3,6,26-09-1909
1909-09-27,27091909,1909,9,27,3,0,27-09-1909
1909-09-28,28091909,1909,9,28,3,1,28-09-1909
1909-09-29,29091909,1909,9,29,3,2,29-09-1909
1909-09-30,30091909,1909,9,30,3,3,30-09-1909
1909-10-01,1101909,1909,10,1,4,4,01-10-1909
1909-10-02,2101909,1909,10,2,4,5,02-10-1909
1909-10-03,3101909,1909,10,3,4,6,03-10-1909
1909-10-04,4101909,1909,10,4,4,0,04-10-1909
1909-10-05,5101909,1909,10,5,4,1,05-10-1909
1909-10-06,6101909,1909,10,6,4,2,06-10-1909
1909-10-07,7101909,1909,10,7,4,3,07-10-1909
1909-10-08,8101909,1909,10,8,4,4,08-10-1909
1909-10-09,9101909,1909,10,9,4,5,09-10-1909
1909-10-10,10101909,1909,10,10,4,6,10-10-1909
1909-10-11,11101909,1909,10,11,4,0,11-10-1909
1909-10-12,12101909,1909,10,12,4,1,12-10-1909
1909-10-13,13101909,1909,10,13,4,2,13-10-1909
1909-10-14,14101909,1909,10,14,4,3,14-10-1909
1909-10-15,15101909,1909,10,15,4,4,15-10-1909
1909-10-16,16101909,1909,10,16,4,5,16-10-1909
1909-10-17,17101909,1909,10,17,4,6,17-10-1909
1909-10-18,18101909,1909,10,18,4,0,18-10-1909
1909-10-19,19101909,1909,10,19,4,1,19-10-1909
1909-10-20,20101909,1909,10,20,4,2,20-10-1909
1909-10-21,21101909,1909,10,21,4,3,21-10-1909
1909-10-22,22101909,1909,10,22,4,4,22-10-1909
1909-10-23,23101909,1909,10,23,4,5,23-10-1909
1909-10-24,24101909,1909,10,24,4,6,24-10-1909
1909-10-25,25101909,1909,10,25,4,0,25-10-1909
1909-10-26,26101909,1909,10,26,4,1,26-10-1909
1909-10-27,27101909,1909,10,27,4,2,27-10-1909
1909-10-28,28101909,1909,10,28,4,3,28-10-1909
1909-10-29,29101909,1909,10,29,4,4,29-10-1909
1909-10-30,30101909,1909,10,30,4,5,30-10-1909
1909-10-31,31101909,1909,10,31,4,6,31-10-1909
1909-11-01,1111909,1909,11,1,4,0,01-11-1909
1909-11-02,2111909,1909,11,2,4,1,02-11-1909
1909-11-03,3111909,1909,11,3,4,2,03-11-1909
1909-11-04,4111909,1909,11,4,4,3,04-11-1909
1909-11-05,5111909,1909,11,5,4,4,05-11-1909
1909-11-06,6111909,1909,11,6,4,5,06-11-1909
1909-11-07,7111909,1909,11,7,4,6,07-11-1909
1909-11-08,8111909,1909,11,8,4,0,08-11-1909
1909-11-09,9111909,1909,11,9,4,1,09-11-1909
1909-11-10,10111909,1909,11,10,4,2,10-11-1909
1909-11-11,11111909,1909,11,11,4,3,11-11-1909
1909-11-12,12111909,1909,11,12,4,4,12-11-1909
1909-11-13,13111909,1909,11,13,4,5,13-11-1909
1909-11-14,14111909,1909,11,14,4,6,14-11-1909
1909-11-15,15111909,1909,11,15,4,0,15-11-1909
1909-11-16,16111909,1909,11,16,4,1,16-11-1909
1909-11-17,17111909,1909,11,17,4,2,17-11-1909
1909-11-18,18111909,1909,11,18,4,3,18-11-1909
1909-11-19,19111909,1909,11,19,4,4,19-11-1909
1909-11-20,20111909,1909,11,20,4,5,20-11-1909
1909-11-21,21111909,1909,11,21,4,6,21-11-1909
1909-11-22,22111909,1909,11,22,4,0,22-11-1909
1909-11-23,23111909,1909,11,23,4,1,23-11-1909
1909-11-24,24111909,1909,11,24,4,2,24-11-1909
1909-11-25,25111909,1909,11,25,4,3,25-11-1909
1909-11-26,26111909,1909,11,26,4,4,26-11-1909
1909-11-27,27111909,1909,11,27,4,5,27-11-1909
1909-11-28,28111909,1909,11,28,4,6,28-11-1909
1909-11-29,29111909,1909,11,29,4,0,29-11-1909
1909-11-30,30111909,1909,11,30,4,1,30-11-1909
1909-12-01,1121909,1909,12,1,4,2,01-12-1909
1909-12-02,2121909,1909,12,2,4,3,02-12-1909
1909-12-03,3121909,1909,12,3,4,4,03-12-1909
1909-12-04,4121909,1909,12,4,4,5,04-12-1909
1909-12-05,5121909,1909,12,5,4,6,05-12-1909
1909-12-06,6121909,1909,12,6,4,0,06-12-1909
1909-12-07,7121909,1909,12,7,4,1,07-12-1909
1909-12-08,8121909,1909,12,8,4,2,08-12-1909
1909-12-09,9121909,1909,12,9,4,3,09-12-1909
1909-12-10,10121909,1909,12,10,4,4,10-12-1909
1909-12-11,11121909,1909,12,11,4,5,11-12-1909
1909-12-12,12121909,1909,12,12,4,6,12-12-1909
1909-12-13,13121909,1909,12,13,4,0,13-12-1909
1909-12-14,14121909,1909,12,14,4,1,14-12-1909
1909-12-15,15121909,1909,12,15,4,2,15-12-1909
1909-12-16,16121909,1909,12,16,4,3,16-12-1909
1909-12-17,17121909,1909,12,17,4,4,17-12-1909
1909-12-18,18121909,1909,12,18,4,5,18-12-1909
1909-12-19,19121909,1909,12,19,4,6,19-12-1909
1909-12-20,20121909,1909,12,20,4,0,20-12-1909
1909-12-21,21121909,1909,12,21,4,1,21-12-1909
1909-12-22,22121909,1909,12,22,4,2,22-12-1909
1909-12-23,23121909,1909,12,23,4,3,23-12-1909
1909-12-24,24121909,1909,12,24,4,4,24-12-1909
1909-12-25,25121909,1909,12,25,4,5,25-12-1909
1909-12-26,26121909,1909,12,26,4,6,26-12-1909
1909-12-27,27121909,1909,12,27,4,0,27-12-1909
1909-12-28,28121909,1909,12,28,4,1,28-12-1909
1909-12-29,29121909,1909,12,29,4,2,29-12-1909
1909-12-30,30121909,1909,12,30,4,3,30-12-1909
1909-12-31,31121909,1909,12,31,4,4,31-12-1909
1910-01-01,1011910,1910,1,1,1,5,01-01-1910
1910-01-02,2011910,1910,1,2,1,6,02-01-1910
1910-01-03,3011910,1910,1,3,1,0,03-01-1910
1910-01-04,4011910,1910,1,4,1,1,04-01-1910
1910-01-05,5011910,1910,1,5,1,2,05-01-1910
1910-01-06,6011910,1910,1,6,1,3,06-01-1910
1910-01-07,7011910,1910,1,7,1,4,07-01-1910
1910-01-08,8011910,1910,1,8,1,5,08-01-1910
1910-01-09,9011910,1910,1,9,1,6,09-01-1910
1910-01-10,10011910,1910,1,10,1,0,10-01-1910
1910-01-11,11011910,1910,1,11,1,1,11-01-1910
1910-01-12,12011910,1910,1,12,1,2,12-01-1910
1910-01-13,13011910,1910,1,13,1,3,13-01-1910
1910-01-14,14011910,1910,1,14,1,4,14-01-1910
1910-01-15,15011910,1910,1,15,1,5,15-01-1910
1910-01-16,16011910,1910,1,16,1,6,16-01-1910
1910-01-17,17011910,1910,1,17,1,0,17-01-1910
1910-01-18,18011910,1910,1,18,1,1,18-01-1910
1910-01-19,19011910,1910,1,19,1,2,19-01-1910
1910-01-20,20011910,1910,1,20,1,3,20-01-1910
1910-01-21,21011910,1910,1,21,1,4,21-01-1910
1910-01-22,22011910,1910,1,22,1,5,22-01-1910
1910-01-23,23011910,1910,1,23,1,6,23-01-1910
1910-01-24,24011910,1910,1,24,1,0,24-01-1910
1910-01-25,25011910,1910,1,25,1,1,25-01-1910
1910-01-26,26011910,1910,1,26,1,2,26-01-1910
1910-01-27,27011910,1910,1,27,1,3,27-01-1910
1910-01-28,28011910,1910,1,28,1,4,28-01-1910
1910-01-29,29011910,1910,1,29,1,5,29-01-1910
1910-01-30,30011910,1910,1,30,1,6,30-01-1910
1910-01-31,31011910,1910,1,31,1,0,31-01-1910
1910-02-01,1021910,1910,2,1,1,1,01-02-1910
1910-02-02,2021910,1910,2,2,1,2,02-02-1910
1910-02-03,3021910,1910,2,3,1,3,03-02-1910
1910-02-04,4021910,1910,2,4,1,4,04-02-1910
1910-02-05,5021910,1910,2,5,1,5,05-02-1910
1910-02-06,6021910,1910,2,6,1,6,06-02-1910
1910-02-07,7021910,1910,2,7,1,0,07-02-1910
1910-02-08,8021910,1910,2,8,1,1,08-02-1910
1910-02-09,9021910,1910,2,9,1,2,09-02-1910
1910-02-10,10021910,1910,2,10,1,3,10-02-1910
1910-02-11,11021910,1910,2,11,1,4,11-02-1910
1910-02-12,12021910,1910,2,12,1,5,12-02-1910
1910-02-13,13021910,1910,2,13,1,6,13-02-1910
1910-02-14,14021910,1910,2,14,1,0,14-02-1910
1910-02-15,15021910,1910,2,15,1,1,15-02-1910
1910-02-16,16021910,1910,2,16,1,2,16-02-1910
1910-02-17,17021910,1910,2,17,1,3,17-02-1910
1910-02-18,18021910,1910,2,18,1,4,18-02-1910
1910-02-19,19021910,1910,2,19,1,5,19-02-1910
1910-02-20,20021910,1910,2,20,1,6,20-02-1910
1910-02-21,21021910,1910,2,21,1,0,21-02-1910
1910-02-22,22021910,1910,2,22,1,1,22-02-1910
1910-02-23,23021910,1910,2,23,1,2,23-02-1910
1910-02-24,24021910,1910,2,24,1,3,24-02-1910
1910-02-25,25021910,1910,2,25,1,4,25-02-1910
1910-02-26,26021910,1910,2,26,1,5,26-02-1910
1910-02-27,27021910,1910,2,27,1,6,27-02-1910
1910-02-28,28021910,1910,2,28,1,0,28-02-1910
1910-03-01,1031910,1910,3,1,1,1,01-03-1910
1910-03-02,2031910,1910,3,2,1,2,02-03-1910
1910-03-03,3031910,1910,3,3,1,3,03-03-1910
1910-03-04,4031910,1910,3,4,1,4,04-03-1910
1910-03-05,5031910,1910,3,5,1,5,05-03-1910
1910-03-06,6031910,1910,3,6,1,6,06-03-1910
1910-03-07,7031910,1910,3,7,1,0,07-03-1910
1910-03-08,8031910,1910,3,8,1,1,08-03-1910
1910-03-09,9031910,1910,3,9,1,2,09-03-1910
1910-03-10,10031910,1910,3,10,1,3,10-03-1910
1910-03-11,11031910,1910,3,11,1,4,11-03-1910
1910-03-12,12031910,1910,3,12,1,5,12-03-1910
1910-03-13,13031910,1910,3,13,1,6,13-03-1910
1910-03-14,14031910,1910,3,14,1,0,14-03-1910
1910-03-15,15031910,1910,3,15,1,1,15-03-1910
1910-03-16,16031910,1910,3,16,1,2,16-03-1910
1910-03-17,17031910,1910,3,17,1,3,17-03-1910
1910-03-18,18031910,1910,3,18,1,4,18-03-1910
1910-03-19,19031910,1910,3,19,1,5,19-03-1910
1910-03-20,20031910,1910,3,20,1,6,20-03-1910
1910-03-21,21031910,1910,3,21,1,0,21-03-1910
1910-03-22,22031910,1910,3,22,1,1,22-03-1910
1910-03-23,23031910,1910,3,23,1,2,23-03-1910
1910-03-24,24031910,1910,3,24,1,3,24-03-1910
1910-03-25,25031910,1910,3,25,1,4,25-03-1910
1910-03-26,26031910,1910,3,26,1,5,26-03-1910
1910-03-27,27031910,1910,3,27,1,6,27-03-1910
1910-03-28,28031910,1910,3,28,1,0,28-03-1910
1910-03-29,29031910,1910,3,29,1,1,29-03-1910
1910-03-30,30031910,1910,3,30,1,2,30-03-1910
1910-03-31,31031910,1910,3,31,1,3,31-03-1910
1910-04-01,1041910,1910,4,1,2,4,01-04-1910
1910-04-02,2041910,1910,4,2,2,5,02-04-1910
1910-04-03,3041910,1910,4,3,2,6,03-04-1910
1910-04-04,4041910,1910,4,4,2,0,04-04-1910
1910-04-05,5041910,1910,4,5,2,1,05-04-1910
1910-04-06,6041910,1910,4,6,2,2,06-04-1910
1910-04-07,7041910,1910,4,7,2,3,07-04-1910
1910-04-08,8041910,1910,4,8,2,4,08-04-1910
1910-04-09,9041910,1910,4,9,2,5,09-04-1910
1910-04-10,10041910,1910,4,10,2,6,10-04-1910
1910-04-11,11041910,1910,4,11,2,0,11-04-1910
1910-04-12,12041910,1910,4,12,2,1,12-04-1910
1910-04-13,13041910,1910,4,13,2,2,13-04-1910
1910-04-14,14041910,1910,4,14,2,3,14-04-1910
1910-04-15,15041910,1910,4,15,2,4,15-04-1910
1910-04-16,16041910,1910,4,16,2,5,16-04-1910
1910-04-17,17041910,1910,4,17,2,6,17-04-1910
1910-04-18,18041910,1910,4,18,2,0,18-04-1910
1910-04-19,19041910,1910,4,19,2,1,19-04-1910
1910-04-20,20041910,1910,4,20,2,2,20-04-1910
1910-04-21,21041910,1910,4,21,2,3,21-04-1910
1910-04-22,22041910,1910,4,22,2,4,22-04-1910
1910-04-23,23041910,1910,4,23,2,5,23-04-1910
1910-04-24,24041910,1910,4,24,2,6,24-04-1910
1910-04-25,25041910,1910,4,25,2,0,25-04-1910
1910-04-26,26041910,1910,4,26,2,1,26-04-1910
1910-04-27,27041910,1910,4,27,2,2,27-04-1910
1910-04-28,28041910,1910,4,28,2,3,28-04-1910
1910-04-29,29041910,1910,4,29,2,4,29-04-1910
1910-04-30,30041910,1910,4,30,2,5,30-04-1910
1910-05-01,1051910,1910,5,1,2,6,01-05-1910
1910-05-02,2051910,1910,5,2,2,0,02-05-1910
1910-05-03,3051910,1910,5,3,2,1,03-05-1910
1910-05-04,4051910,1910,5,4,2,2,04-05-1910
1910-05-05,5051910,1910,5,5,2,3,05-05-1910
1910-05-06,6051910,1910,5,6,2,4,06-05-1910
1910-05-07,7051910,1910,5,7,2,5,07-05-1910
1910-05-08,8051910,1910,5,8,2,6,08-05-1910
1910-05-09,9051910,1910,5,9,2,0,09-05-1910
1910-05-10,10051910,1910,5,10,2,1,10-05-1910
1910-05-11,11051910,1910,5,11,2,2,11-05-1910
1910-05-12,12051910,1910,5,12,2,3,12-05-1910
1910-05-13,13051910,1910,5,13,2,4,13-05-1910
1910-05-14,14051910,1910,5,14,2,5,14-05-1910
1910-05-15,15051910,1910,5,15,2,6,15-05-1910
1910-05-16,16051910,1910,5,16,2,0,16-05-1910
1910-05-17,17051910,1910,5,17,2,1,17-05-1910
1910-05-18,18051910,1910,5,18,2,2,18-05-1910
1910-05-19,19051910,1910,5,19,2,3,19-05-1910
1910-05-20,20051910,1910,5,20,2,4,20-05-1910
1910-05-21,21051910,1910,5,21,2,5,21-05-1910
1910-05-22,22051910,1910,5,22,2,6,22-05-1910
1910-05-23,23051910,1910,5,23,2,0,23-05-1910
1910-05-24,24051910,1910,5,24,2,1,24-05-1910
1910-05-25,25051910,1910,5,25,2,2,25-05-1910
1910-05-26,26051910,1910,5,26,2,3,26-05-1910
1910-05-27,27051910,1910,5,27,2,4,27-05-1910
1910-05-28,28051910,1910,5,28,2,5,28-05-1910
1910-05-29,29051910,1910,5,29,2,6,29-05-1910
1910-05-30,30051910,1910,5,30,2,0,30-05-1910
1910-05-31,31051910,1910,5,31,2,1,31-05-1910
1910-06-01,1061910,1910,6,1,2,2,01-06-1910
1910-06-02,2061910,1910,6,2,2,3,02-06-1910
1910-06-03,3061910,1910,6,3,2,4,03-06-1910
1910-06-04,4061910,1910,6,4,2,5,04-06-1910
1910-06-05,5061910,1910,6,5,2,6,05-06-1910
1910-06-06,6061910,1910,6,6,2,0,06-06-1910
1910-06-07,7061910,1910,6,7,2,1,07-06-1910
1910-06-08,8061910,1910,6,8,2,2,08-06-1910
1910-06-09,9061910,1910,6,9,2,3,09-06-1910
1910-06-10,10061910,1910,6,10,2,4,10-06-1910
1910-06-11,11061910,1910,6,11,2,5,11-06-1910
1910-06-12,12061910,1910,6,12,2,6,12-06-1910
1910-06-13,13061910,1910,6,13,2,0,13-06-1910
1910-06-14,14061910,1910,6,14,2,1,14-06-1910
1910-06-15,15061910,1910,6,15,2,2,15-06-1910
1910-06-16,16061910,1910,6,16,2,3,16-06-1910
1910-06-17,17061910,1910,6,17,2,4,17-06-1910
1910-06-18,18061910,1910,6,18,2,5,18-06-1910
1910-06-19,19061910,1910,6,19,2,6,19-06-1910
1910-06-20,20061910,1910,6,20,2,0,20-06-1910
1910-06-21,21061910,1910,6,21,2,1,21-06-1910
1910-06-22,22061910,1910,6,22,2,2,22-06-1910
1910-06-23,23061910,1910,6,23,2,3,23-06-1910
1910-06-24,24061910,1910,6,24,2,4,24-06-1910
1910-06-25,25061910,1910,6,25,2,5,25-06-1910
1910-06-26,26061910,1910,6,26,2,6,26-06-1910
1910-06-27,27061910,1910,6,27,2,0,27-06-1910
1910-06-28,28061910,1910,6,28,2,1,28-06-1910
1910-06-29,29061910,1910,6,29,2,2,29-06-1910
1910-06-30,30061910,1910,6,30,2,3,30-06-1910
1910-07-01,1071910,1910,7,1,3,4,01-07-1910
1910-07-02,2071910,1910,7,2,3,5,02-07-1910
1910-07-03,3071910,1910,7,3,3,6,03-07-1910
1910-07-04,4071910,1910,7,4,3,0,04-07-1910
1910-07-05,5071910,1910,7,5,3,1,05-07-1910
1910-07-06,6071910,1910,7,6,3,2,06-07-1910
1910-07-07,7071910,1910,7,7,3,3,07-07-1910
1910-07-08,8071910,1910,7,8,3,4,08-07-1910
1910-07-09,9071910,1910,7,9,3,5,09-07-1910
1910-07-10,10071910,1910,7,10,3,6,10-07-1910
1910-07-11,11071910,1910,7,11,3,0,11-07-1910
1910-07-12,12071910,1910,7,12,3,1,12-07-1910
1910-07-13,13071910,1910,7,13,3,2,13-07-1910
1910-07-14,14071910,1910,7,14,3,3,14-07-1910
1910-07-15,15071910,1910,7,15,3,4,15-07-1910
1910-07-16,16071910,1910,7,16,3,5,16-07-1910
1910-07-17,17071910,1910,7,17,3,6,17-07-1910
1910-07-18,18071910,1910,7,18,3,0,18-07-1910
1910-07-19,19071910,1910,7,19,3,1,19-07-1910
1910-07-20,20071910,1910,7,20,3,2,20-07-1910
1910-07-21,21071910,1910,7,21,3,3,21-07-1910
1910-07-22,22071910,1910,7,22,3,4,22-07-1910
1910-07-23,23071910,1910,7,23,3,5,23-07-1910
1910-07-24,24071910,1910,7,24,3,6,24-07-1910
1910-07-25,25071910,1910,7,25,3,0,25-07-1910
1910-07-26,26071910,1910,7,26,3,1,26-07-1910
1910-07-27,27071910,1910,7,27,3,2,27-07-1910
1910-07-28,28071910,1910,7,28,3,3,28-07-1910
1910-07-29,29071910,1910,7,29,3,4,29-07-1910
1910-07-30,30071910,1910,7,30,3,5,30-07-1910
1910-07-31,31071910,1910,7,31,3,6,31-07-1910
1910-08-01,1081910,1910,8,1,3,0,01-08-1910
1910-08-02,2081910,1910,8,2,3,1,02-08-1910
1910-08-03,3081910,1910,8,3,3,2,03-08-1910
1910-08-04,4081910,1910,8,4,3,3,04-08-1910
1910-08-05,5081910,1910,8,5,3,4,05-08-1910
1910-08-06,6081910,1910,8,6,3,5,06-08-1910
1910-08-07,7081910,1910,8,7,3,6,07-08-1910
1910-08-08,8081910,1910,8,8,3,0,08-08-1910
1910-08-09,9081910,1910,8,9,3,1,09-08-1910
1910-08-10,10081910,1910,8,10,3,2,10-08-1910
1910-08-11,11081910,1910,8,11,3,3,11-08-1910
1910-08-12,12081910,1910,8,12,3,4,12-08-1910
1910-08-13,13081910,1910,8,13,3,5,13-08-1910
1910-08-14,14081910,1910,8,14,3,6,14-08-1910
1910-08-15,15081910,1910,8,15,3,0,15-08-1910
1910-08-16,16081910,1910,8,16,3,1,16-08-1910
1910-08-17,17081910,1910,8,17,3,2,17-08-1910
1910-08-18,18081910,1910,8,18,3,3,18-08-1910
